RootPos, (0.11381100, 0.88589010, 0.35877000)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (0.02006929, 0.01155410, 0.01049652)
Hand_Thumb1, (0.03559341, 0.01837355, 0.02866648)
Hand_Thumb2, (0.06037482, 0.02916680, 0.04673513)
Hand_Thumb3, (0.09072662, 0.03911227, 0.05777274)
Hand_Index1, (0.09599624, 0.00731642, 0.02355068)
Hand_Index2, (0.13308050, 0.01526860, 0.02354668)
Hand_Index3, (0.15593550, 0.02352459, 0.02315151)
Hand_Middle1, (0.09564660, 0.00254316, 0.00172590)
Hand_Middle2, (0.12878390, 0.02860601, -0.00635956)
Hand_Middle3, (0.12173950, 0.05513338, -0.00398219)
Hand_Ring1, (0.08869380, 0.00652933, -0.01746525)
Hand_Ring2, (0.11031990, 0.03864950, -0.02208023)
Hand_Ring3, (0.09527751, 0.05858110, -0.01299164)
Hand_Pinky0, (0.03407357, 0.00941984, -0.02299859)
Hand_Pinky1, (0.07789587, 0.01369119, -0.03505407)
Hand_Pinky2, (0.09406371, 0.03974690, -0.03319807)
Hand_Pinky3, (0.08080816, 0.05151187, -0.02327703)
Hand_ThumbTip, (0.11251880, 0.04883552, 0.06383658)
Hand_IndexTip, (0.17766730, 0.02857311, 0.02128095)
Hand_MiddleTip, (0.10311450, 0.07033340, 0.00285212)
Hand_RingTip, (0.07359356, 0.05690375, -0.00197312)
Hand_PinkyTip, (0.06243282, 0.04685688, -0.01219519)
RootPos, (0.11486280, 0.88271530, 0.35928680)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (0.02006931, 0.01155412, 0.01049652)
Hand_Thumb1, (0.03568126, 0.01856116, 0.02851923)
Hand_Thumb2, (0.06061869, 0.02939061, 0.04634996)
Hand_Thumb3, (0.09108363, 0.03931833, 0.05708778)
Hand_Index1, (0.09599620, 0.00731645, 0.02355070)
Hand_Index2, (0.13299020, 0.01567790, 0.02366716)
