RootPos, (0.02775539, 0.84014550, 0.42160950)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (0.02006930, 0.01155408, 0.01049651)
Hand_Thumb1, (0.03670695, 0.02080991, 0.02647051)
Hand_Thumb2, (0.06326459, 0.03236166, 0.04124678)
Hand_Thumb3, (0.09261393, 0.04445224, 0.02965330)
Hand_Index1, (0.09599624, 0.00731645, 0.02355068)
Hand_Index2, (0.13115850, 0.01830974, 0.01453728)
Hand_Index3, (0.15070530, 0.03163220, 0.00896023)
Hand_Middle1, (0.09564661, 0.00254315, 0.00172592)
Hand_Middle2, (0.13546090, 0.01626473, -0.00659686)
Hand_Middle3, (0.15784900, 0.03161739, -0.01129217)
Hand_Ring1, (0.08869380, 0.00652929, -0.01746523)
Hand_Ring2, (0.12550230, 0.01719566, -0.02468043)
Hand_Ring3, (0.14802980, 0.03087932, -0.02805901)
Hand_Pinky0, (0.03407356, 0.00941984, -0.02299858)
Hand_Pinky1, (0.07789585, 0.01369118, -0.03505407)
Hand_Pinky2, (0.10717840, 0.02062078, -0.04123935)
Hand_Pinky3, (0.12374120, 0.03206465, -0.04393422)
Hand_ThumbTip, (0.11298500, 0.05531350, 0.02109387)
Hand_IndexTip, (0.16900220, 0.04264367, 0.00223512)
Hand_MiddleTip, (0.17919350, 0.04358077, -0.01638432)
Hand_RingTip, (0.16944950, 0.04230079, -0.03033003)
Hand_PinkyTip, (0.14241010, 0.04359615, -0.04472742)
RootPos, (0.02722674, 0.83384280, 0.42006240)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (0.02006930, 0.01155410, 0.01049653)
Hand_Thumb1, (0.03673639, 0.02087639, 0.02640103)
Hand_Thumb2, (0.06319124, 0.03279780, 0.04106770)
Hand_Thumb3, (0.09307600, 0.04505190, 0.03113240)
Hand_Index1, (0.09599623, 0.00731648, 0.02355068)
Hand_Index2, (0.13137300, 0.01843191, 0.01558765)
Hand_Index3, (0.15108420, 0.03174545, 0.01059892)
Hand_Middle1, (0.09564660, 0.00254318, 0.00172590)
Hand_Middle2, (0.13544790, 0.01662340, -0.00604127)
Hand_Middle3, (0.15761740, 0.03239551, -0.01036971)
Hand_Ring1, (0.08869380, 0.00652934, -0.01746525)
Hand_Ring2, (0.12556230, 0.01749196, -0.02388591)
Hand_Ring3, (0.14802480, 0.03139906, -0.02674524)
Hand_Pinky0, (0.03407356, 0.00941983, -0.02299858)
Hand_Pinky1, (0.07789586, 0.01369121, -0.03505408)
Hand_Pinky2, (0.10734720, 0.02030301, -0.04076789)
Hand_Pinky3, (0.12395820, 0.03175703, -0.04309790)
Hand_ThumbTip, (0.11413260, 0.05619510, 0.02491475)
Hand_IndexTip, (0.16955190, 0.04279733, 0.00442985)
Hand_MiddleTip, (0.17881310, 0.04475522, -0.01512507)
Hand_RingTip, (0.16940340, 0.04298103, -0.02854255)
Hand_PinkyTip, (0.14266000, 0.04325523, -0.04350562)
RootPos, (0.02730543, 0.83228920, 0.41926270)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (0.02006930, 0.01155409, 0.01049653)
Hand_Thumb1, (0.03668205, 0.02075383, 0.02652871)
Hand_Thumb2, (0.06340653, 0.03178951, 0.04139832)
Hand_Thumb3, (0.09369607, 0.04354796, 0.03211095)
Hand_Index1, (0.09599625, 0.00731648, 0.02355067)
Hand_Index2, (0.13135450, 0.01861874, 0.01577025)
Hand_Index3, (0.15099930, 0.03207157, 0.01089478)
Hand_Middle1, (0.09564662, 0.00254315, 0.00172590)
Hand_Middle2, (0.13537000, 0.01694551, -0.00584739)
Hand_Middle3, (0.15734820, 0.03302078, -0.01003324)
Hand_Ring1, (0.08869381, 0.00652933, -0.01746527)
Hand_Ring2, (0.12556290, 0.01771203, -0.02349114)
Hand_Ring3, (0.14793090, 0.03182353, -0.02607646)
Hand_Pinky0, (0.03407357, 0.00941984, -0.02299859)
Hand_Pinky1, (0.07789585, 0.01369116, -0.03505407)
Hand_Pinky2, (0.10739150, 0.02029114, -0.04054870)
Hand_Pinky3, (0.12391080, 0.03192145, -0.04264639)
Hand_ThumbTip, (0.11517120, 0.05435761, 0.02680231)
Hand_IndexTip, (0.16938420, 0.04332217, 0.00483848)
Hand_MiddleTip, (0.17840040, 0.04567121, -0.01466021)
Hand_RingTip, (0.16921960, 0.04360655, -0.02761434)
Hand_PinkyTip, (0.14247550, 0.04364618, -0.04277771)
RootPos, (0.02766060, 0.83122750, 0.41772050)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (0.02006931, 0.01155411, 0.01049651)
Hand_Thumb1, (0.03656169, 0.02048393, 0.02680323)
Hand_Thumb2, (0.06378688, 0.02962611, 0.04204459)
Hand_Thumb3, (0.09477311, 0.04027842, 0.03377689)
Hand_Index1, (0.09599624, 0.00731644, 0.02355067)
Hand_Index2, (0.13134620, 0.01863920, 0.01576262)
Hand_Index3, (0.15093420, 0.03217635, 0.01089185)
Hand_Middle1, (0.09564661, 0.00254314, 0.00172591)
Hand_Middle2, (0.13516980, 0.01750687, -0.00580579)
Hand_Middle3, (0.15679560, 0.03407243, -0.00991545)
Hand_Ring1, (0.08869380, 0.00652930, -0.01746524)
Hand_Ring2, (0.12549560, 0.01821719, -0.02291617)
Hand_Ring3, (0.14763450, 0.03275247, -0.02509412)
Hand_Pinky0, (0.03407355, 0.00941984, -0.02299857)
Hand_Pinky1, (0.07789585, 0.01369116, -0.03505407)
Hand_Pinky2, (0.10748330, 0.02025734, -0.04007558)
Hand_Pinky3, (0.12388130, 0.03212509, -0.04175228)
Hand_ThumbTip, (0.11696550, 0.05025428, 0.03001011)
Hand_IndexTip, (0.16919540, 0.04363746, 0.00485613)
Hand_MiddleTip, (0.17758570, 0.04716831, -0.01448776)
Hand_RingTip, (0.16870960, 0.04495602, -0.02624520)
Hand_PinkyTip, (0.14228510, 0.04409678, -0.04142264)
RootPos, (0.02776867, 0.83090220, 0.41736920)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (0.02006930, 0.01155408, 0.01049652)
Hand_Thumb1, (0.03657290, 0.02050900, 0.02677815)
Hand_Thumb2, (0.06386206, 0.02952169, 0.04198213)
Hand_Thumb3, (0.09484211, 0.04006905, 0.03355815)
Hand_Index1, (0.09599623, 0.00731645, 0.02355067)
