RootPos, (0.19265170, 0.88227490, 0.34001550)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (-0.02006931, -0.01155412, -0.01049652)
Hand_Thumb1, (-0.03560954, -0.01840797, -0.02863973)
Hand_Thumb2, (-0.05887381, -0.03224199, -0.04665311)
Hand_Thumb3, (-0.08750502, -0.04470545, -0.05957163)
Hand_Index1, (-0.09599624, -0.00731646, -0.02355068)
Hand_Index2, (-0.13318810, -0.01436699, -0.02590327)
Hand_Index3, (-0.15374780, -0.02729659, -0.02679324)
Hand_Middle1, (-0.09564661, -0.00254316, -0.00172590)
Hand_Middle2, (-0.13797060, -0.00737379, 0.00357228)
Hand_Middle3, (-0.16128790, -0.02179025, 0.00630129)
Hand_Ring1, (-0.08869381, -0.00652933, 0.01746524)
Hand_Ring2, (-0.12669470, -0.00848491, 0.02599768)
Hand_Ring3, (-0.14925080, -0.02220469, 0.02902017)
Hand_Pinky0, (-0.03407357, -0.00941985, 0.02299858)
Hand_Pinky1, (-0.07789587, -0.01369121, 0.03505406)
Hand_Pinky2, (-0.10582680, -0.01279429, 0.04781353)
Hand_Pinky3, (-0.12341890, -0.01964685, 0.05530423)
Hand_ThumbTip, (-0.10695080, -0.05564082, -0.06998737)
Hand_IndexTip, (-0.17224450, -0.03989483, -0.02614879)
Hand_MiddleTip, (-0.18242290, -0.03482778, 0.00912469)
Hand_RingTip, (-0.16929250, -0.03603991, 0.03017343)
Hand_PinkyTip, (-0.14288630, -0.02849464, 0.06029096)
RootPos, (0.19281690, 0.88227570, 0.34009930)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (-0.02006930, -0.01155407, -0.01049652)
Hand_Thumb1, (-0.03561204, -0.01841331, -0.02863553)
Hand_Thumb2, (-0.05886936, -0.03226936, -0.04664099)
Hand_Thumb3, (-0.08749139, -0.04475088, -0.05956239)
Hand_Index1, (-0.09599625, -0.00731647, -0.02355068)
Hand_Index2, (-0.13319420, -0.01430599, -0.02598742)
Hand_Index3, (-0.15373810, -0.02725732, -0.02692421)
Hand_Middle1, (-0.09564662, -0.00254317, -0.00172590)
Hand_Middle2, (-0.13800730, -0.00724838, 0.00338887)
Hand_Middle3, (-0.16136130, -0.02162449, 0.00601521)
Hand_Ring1, (-0.08869380, -0.00652930, 0.01746524)
Hand_Ring2, (-0.12671220, -0.00839600, 0.02593928)
Hand_Ring3, (-0.14930060, -0.02206963, 0.02893004)
Hand_Pinky0, (-0.03407357, -0.00941986, 0.02299858)
Hand_Pinky1, (-0.07789584, -0.01369119, 0.03505408)
Hand_Pinky2, (-0.10580860, -0.01274242, 0.04784957)
Hand_Pinky3, (-0.12340410, -0.01954494, 0.05537779)
Hand_ThumbTip, (-0.10694770, -0.05570820, -0.06993542)
Hand_IndexTip, (-0.17220970, -0.03989442, -0.02632186)
Hand_MiddleTip, (-0.18252480, -0.03463602, 0.00874326)
Hand_RingTip, (-0.16936970, -0.03586732, 0.03005451)
Hand_PinkyTip, (-0.14289000, -0.02832097, 0.06041865)
RootPos, (0.19297080, 0.88225940, 0.34019910)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (-0.02006930, -0.01155408, -0.01049652)
Hand_Thumb1, (-0.03561412, -0.01841773, -0.02863210)
Hand_Thumb2, (-0.05886478, -0.03229348, -0.04663093)
Hand_Thumb3, (-0.08747748, -0.04479041, -0.05955826)
Hand_Index1, (-0.09599623, -0.00731643, -0.02355068)
Hand_Index2, (-0.13319950, -0.01424730, -0.02607266)
Hand_Index3, (-0.15372730, -0.02722063, -0.02705673)
Hand_Middle1, (-0.09564660, -0.00254317, -0.00172590)
Hand_Middle2, (-0.13804220, -0.00712567, 0.00320761)
Hand_Middle3, (-0.16143250, -0.02146100, 0.00573247)
Hand_Ring1, (-0.08869379, -0.00652930, 0.01746525)
Hand_Ring2, (-0.12672920, -0.00831048, 0.02588160)
Hand_Ring3, (-0.14934870, -0.02193927, 0.02884095)
Hand_Pinky0, (-0.03407355, -0.00941983, 0.02299858)
Hand_Pinky1, (-0.07789584, -0.01369117, 0.03505407)
Hand_Pinky2, (-0.10579200, -0.01268911, 0.04788165)
Hand_Pinky3, (-0.12339210, -0.01944086, 0.05544479)
Hand_ThumbTip, (-0.10694350, -0.05576733, -0.06989229)
Hand_IndexTip, (-0.17217370, -0.03989637, -0.02649689)
Hand_MiddleTip, (-0.18262450, -0.03444544, 0.00836652)
Hand_RingTip, (-0.16944480, -0.03570000, 0.02993715)
Hand_PinkyTip, (-0.14289720, -0.02814469, 0.06053665)
RootPos, (0.19311550, 0.88222960, 0.34031120)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (-0.02006929, -0.01155408, -0.01049652)
Hand_Thumb1, (-0.03561585, -0.01842146, -0.02862919)
Hand_Thumb2, (-0.05886013, -0.03231527, -0.04662240)
Hand_Thumb3, (-0.08746334, -0.04482559, -0.05955766)
Hand_Index1, (-0.09599625, -0.00731644, -0.02355069)
Hand_Index2, (-0.13320410, -0.01419068, -0.02615795)
Hand_Index3, (-0.15371570, -0.02718591, -0.02718928)
Hand_Middle1, (-0.09564661, -0.00254314, -0.00172591)
Hand_Middle2, (-0.13807530, -0.00700599, 0.00302968)
Hand_Middle3, (-0.16150080, -0.02130097, 0.00545491)
Hand_Ring1, (-0.08869380, -0.00652928, 0.01746524)
Hand_Ring2, (-0.12674540, -0.00822792, 0.02582478)
Hand_Ring3, (-0.14939520, -0.02181316, 0.02875313)
Hand_Pinky0, (-0.03407357, -0.00941984, 0.02299857)
Hand_Pinky1, (-0.07789585, -0.01369121, 0.03505406)
Hand_Pinky2, (-0.10577650, -0.01263529, 0.04791086)
Hand_Pinky3, (-0.12338190, -0.01933608, 0.05550698)
Hand_ThumbTip, (-0.10693840, -0.05582041, -0.06985560)
Hand_IndexTip, (-0.17213720, -0.03989979, -0.02667192)
