RootPos, (0.11462070, 0.86713210, 0.34519360)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (-0.02006932, -0.01155411, -0.01049652)
Hand_Thumb1, (-0.03523879, -0.01762286, -0.02922367)
Hand_Thumb2, (-0.05751748, -0.03174892, -0.04822901)
Hand_Thumb3, (-0.08651118, -0.04623554, -0.05779341)
Hand_Index1, (-0.09599622, -0.00731643, -0.02355069)
Hand_Index2, (-0.13339740, -0.01309137, -0.02605667)
Hand_Index3, (-0.15427620, -0.02549062, -0.02705800)
Hand_Middle1, (-0.09564661, -0.00254318, -0.00172590)
Hand_Middle2, (-0.13776900, -0.00611343, 0.00573631)
Hand_Middle3, (-0.16267430, -0.01705669, 0.01008944)
Hand_Ring1, (-0.08869379, -0.00652933, 0.01746525)
Hand_Ring2, (-0.12550900, -0.00696284, 0.03031623)
Hand_Ring3, (-0.14990980, -0.01436761, 0.03779397)
Hand_Pinky0, (-0.03407356, -0.00941982, 0.02299856)
Hand_Pinky1, (-0.07789586, -0.01369117, 0.03505407)
Hand_Pinky2, (-0.10171490, -0.01265956, 0.05442755)
Hand_Pinky3, (-0.11677970, -0.01673995, 0.06742574)
Hand_ThumbTip, (-0.10673330, -0.05889601, -0.06387524)
Hand_IndexTip, (-0.17335790, -0.03718929, -0.02651889)
Hand_MiddleTip, (-0.18541370, -0.02645183, 0.01448136)
Hand_RingTip, (-0.17294620, -0.01946320, 0.04393966)
Hand_PinkyTip, (-0.13446110, -0.01841567, 0.08033666)
RootPos, (0.11469960, 0.86375330, 0.34545240)
Hand_Start, (0.00000000, 0.00000000, 0.00000000)
Hand_ForearmStub, (0.00000000, 0.00000000, 0.00000000)
Hand_Thumb0, (-0.02006930, -0.01155413, -0.01049651)
Hand_Thumb1, (-0.03525199, -0.01765062, -0.02920396)
Hand_Thumb2, (-0.05759962, -0.03171066, -0.04817735)
Hand_Thumb3, (-0.08661575, -0.04607343, -0.05785970)
Hand_Index1, (-0.09599624, -0.00731644, -0.02355067)
Hand_Index2, (-0.13329580, -0.01374514, -0.02597902)
Hand_Index3, (-0.15387960, -0.02663302, -0.02691413)
Hand_Middle1, (-0.09564661, -0.00254315, -0.00172590)
Hand_Middle2, (-0.13775090, -0.00650818, 0.00563887)
Hand_Middle3, (-0.16256210, -0.01769134, 0.00991906)
Hand_Ring1, (-0.08869381, -0.00652933, 0.01746525)
